,sentence_index,sentence,splitset_label,id,values
2803,4415,"This charming , thought-provoking New York fest of life and love has its rewards .",1,70178,0.86111
2804,4416,"Some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options .",1,68889,0.61111
2805,4417,Playfully profound ... and crazier than Michael Jackson on the top floor of a skyscraper nursery surrounded by open windows .,1,68226,0.79167
2806,4418,A film that will enthrall the whole family .,1,63008,0.75
2807,4419,"The charm of the first movie is still there , and the story feels like the logical , unforced continuation of the careers of a pair of spy kids .",1,69439,0.76389
2808,4420,K 19 stays afloat as decent drama\/action flick,1,66974,0.73611
2809,4421,It sends you away a believer again and quite cheered at just that .,1,66775,0.8472200000000001
2810,4422,"Like the best 60 Minutes exposÃ© , the film ( at 80 minutes ) is actually quite entertaining .",1,67276,0.81944
2811,4423,"an 83 minute document of a project which started in a muddle , seesawed back and forth between controlling interests multiple times , then found its sweet spot",1,73616,0.59722
2812,4424,"An emotionally and spiritually compelling journey seen through the right eyes , with the right actors and with the kind of visual flair that shows what great cinema can really do .",1,63857,0.88889
2813,4425,Nair does n't use ( Monsoon Wedding ) to lament the loss of culture .,1,225091,0.44443999999999995
2814,4426,"Instead , she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions .",1,66406,0.68056
2815,4427,"Both Grant and Hoult carry the movie because they are believable as people -- flawed , assured of the wrong things , and scared to admit how much they may really need the company of others .",1,64433,0.76389
2816,4428,"Leading a double life in an American film only comes to no good , but not here .",1,224584,0.41667
2817,4429,Matters play out realistically if not always fairly .,1,224741,0.68056
2818,4430,"In the affable Maid in Manhattan , Jennifer Lopez 's most aggressive and most sincere attempt to take movies by storm , the diva shrewdly surrounds herself with a company of strictly A-list players .",1,66378,0.65278
2819,4431,"Like Mike is a harmlessly naÃ¯ve slice of b-ball fantasy , fit for filling in during the real NBA 's off-season .",1,224619,0.44443999999999995
2820,4432,"Though writer\/director Bart Freundlich 's film ultimately becomes a simplistic story about a dysfunctional parent-child relationship , it has some special qualities and the soulful gravity of Crudup 's anchoring performance .",1,70374,0.69444
2821,4433,"What the movie lacks in action it more than makes up for in drama , suspense , revenge , and romance .",1,70837,0.72222
2822,4434,Just offbeat enough to keep you interested without coming close to bowling you over .,1,66971,0.70833
2823,4435,Probes in a light-hearted way the romantic problems of individuals for whom the yearning for passion spells discontent .,1,68269,0.70833
2824,4436,What elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish .,1,70813,0.8333299999999999
2825,4437,A film about female friendship that men can embrace and women will talk about for hours .,1,62991,0.88889
2826,4438,"The directing and story are disjointed , flaws that have to be laid squarely on Taylor 's doorstep .",1,69458,0.15278
2827,4439,But the actors make this worth a peek .,1,222804,0.72222
2828,4440,"Light the candles , bring out the cake and do n't fret about the calories because there 's precious little substance in Birthday Girl -- it 's simply , and surprisingly , a nice , light treat .",1,67221,0.94444
2829,4441,"It may be about drug dealers , kidnapping , and unsavory folks , but the tone and pacing are shockingly intimate .",1,66749,0.45833
2830,4442,"Massoud 's story is an epic , but also a tragedy , the record of a tenacious , humane fighter who was also the prisoner ( and ultimately the victim ) of history .",1,67468,0.58333
2831,4443,"If villainous vampires are your cup of blood , Blade 2 is definitely a cut above the rest .",1,66267,0.70833
2832,4444,Drumline ably captures the complicated relationships in a marching band .,1,65200,0.69444
2833,4445,"Because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we 've somehow never seen before .",1,64302,0.80556
2834,4446,Does point the way for adventurous Indian filmmakers toward a crossover into nonethnic markets .,1,65139,0.65278
2835,4447,"Seems based on ugly ideas instead of ugly behavior , as Happiness was ... Hence , Storytelling is far more appealing .",1,68697,0.80556
2836,4448,`` Sum '' is Jack Ryan 's `` do-over . '',1,227601,0.58333
2837,4449,Give credit to everyone from Robinson down to the key grip that this bold move works .,1,223495,0.8472200000000001
2838,4450,Especially give credit to Affleck .,1,223249,0.81944
2839,4451,An intelligently made ( and beautifully edited ) picture that at the very least has a spark of life to it -- more than you can say for plenty of movies that flow through the Hollywood pipeline without a hitch .,1,63922,0.8472200000000001
2840,4452,"A terrific date movie , whatever your orientation .",1,63484,0.77778
2841,4453,"Not all of the stories work and the ones that do are thin and scattered , but the film works well enough to make it worth watching .",1,67887,0.73611
2842,4454,What it lacks in originality it makes up for in effective if cheap moments of fright and dread .,1,70816,0.52778
2843,4455,"The pain , loneliness and insecurity of the screenwriting process are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by Charlie Kaufman and his twin brother , Donald , and directed by Spike Jonze .",1,69807,0.76389
2844,4456,A gem of a movie .,1,63068,0.98611
2845,4457,"Witty , vibrant , and intelligent .",1,71029,0.69444
2846,4458,"It 's all stitched together with energy , intelligence and verve , enhanced by a surplus of vintage archive footage .",1,66521,0.80556
2847,4459,Miller comes at film with bracing intelligence and a vision both painterly and literary .,1,67566,0.86111
2848,4460,"The film is moody , oozing , chilling and heart-warming all at once ... a twisting , unpredictable , cat-and-mouse thriller .",1,69569,0.93056
2849,4461,"Eight Legged Freaks is clever and funny , is amused by its special effects , and leaves you feeling like you 've seen a movie instead of an endless trailer .",1,65264,0.79167
2850,4462,"This is historical filmmaking without the balm of right-thinking ideology , either liberal or conservative .",1,226657,0.625
2851,4463,Mr. Scorsese 's bravery and integrity in advancing this vision can hardly be underestimated .,1,224974,0.77778
2852,4464,"A thriller whose style , structure and rhythms are so integrated with the story , you can not separate them .",1,63505,0.68056
2853,4465,"It 's a hoot watching The Rock chomp on jumbo ants , pull an arrow out of his back , and leap unscathed through raging fire !",1,66483,0.81944
2854,4466,Returning director Rob Minkoff ... and screenwriter Bruce Joel Rubin ... have done a fine job of updating White 's dry wit to a new age .,1,68415,0.80556
2855,4467,"Unfolds with such a wallop of you-are-there immediacy that when the bullets start to fly , your first instinct is to duck .",1,70569,0.86111
2856,4468,"A strong script , powerful direction and splendid production design allows us to be transported into the life of Wladyslaw Szpilman , who is not only a pianist , but a good human being .",1,63433,0.80556
2857,4469,An unflinching look at the world 's dispossessed .,1,63966,0.56944
2858,4470,"If the film fails to fulfill its own ambitious goals , it nonetheless sustains interest during the long build-up of expository material .",1,66256,0.65278
2859,4471,Polanski has found the perfect material with which to address his own World War II experience in his signature style .,1,108445,0.81944
2860,4472,"It is life affirming and heartbreaking , sweet without the decay factor , funny and sad .",1,107014,0.70833
2861,4473,An off-beat and fanciful film about the human need for monsters to blame for all that is amiss in the world .,1,104362,0.63889
2862,4474,"A colorful , joyous celebration of life ; a tapestry woven of romance , dancing , singing , and unforgettable characters .",1,103489,0.93056
2863,4475,"Frei assembles a fascinating profile of a deeply humanistic artist who , in spite of all that he 's witnessed , remains surprisingly idealistic , and retains an extraordinary faith in the ability of images to communicate the truth of the world around him .",1,105890,0.73611
2864,4476,Nicely combines the enigmatic features of ` Memento ' with the hallucinatory drug culture of ` Requiem for a Dream . ',1,107988,0.72222
2865,4477,A well paced and satisfying little drama that deserved better than a ` direct-to-video ' release .,1,222123,0.8333299999999999
2866,4478,The best part about `` Gangs '' was Daniel Day-Lewis .,1,226208,0.70833
2867,4479,A treat for its depiction on not giving up on dreams when you 're a struggling nobody .,1,103961,0.79167
2868,4480,"One of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them .",1,108202,0.8472200000000001
2869,4481,A gripping documentary that reveals how deep the antagonism lies in war-torn Jerusalem .,1,103633,0.63889
